Country code;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;2093;2094;2095;2096;2097;2098;2099;2100
218;3387.3570;3475.4750;3566.8040;3661.4990;3759.7590;3861.8080;3967.9160;4078.3870;4193.5460;4313.7260;4439.2060;4570.1530;4706.5660;4848.2590;4994.9170;5146.2940;5302.3700;5463.1760;5628.5650;5798.3680;5972.4640;6150.6900;6333.0490;6519.7920;6711.2840;6907.7400;7109.1190;7315.1560;7525.5480;7739.8940;7957.8110;8178.9480;8403.0340;8629.8320;8859.1250;9090.5920;9323.7450;9557.9740;9792.6580;10027.1090;10260.5870;10493.4980;10725.2810;10953.1820;11173.6470;11384.5060;11584.0740;11774.0050;11959.5860;12148.1880;12345.0230;12552.0360;12767.4150;12987.9920;13208.8690;13426.4020;13639.7080;13849.7210;14056.7400;14261.5660;14464.7390;14666.0550;14864.9870;15061.3980;15255.1490;15446.1040;15634.1390;15819.1370;16000.9740;16179.5300;16354.6840;16526.3180;16694.3120;16858.5440;17018.8900;17175.2310;17327.4660;17475.4910;17619.1760;17758.3870;17893.0080;18022.9450;18148.1320;18268.5170;18384.0650;18494.7380;18600.4970;18701.2900;18797.0560;18887.7300;18973.2670;19053.8130;19129.4120;19199.8240;19264.7190;19323.9730;19377.4440;19425.5320;19469.3200;19510.2560;19549.3900;19587.1630;19623.3600;19657.5660;19689.0610;19717.3150;19742.2710;19764.1020;19782.7590;19798.2110;19810.4370;19819.4100;19825.1070;19827.5340;19826.7100;19822.6630;19815.4240;19805.0350;19791.5600;19775.0740;19755.6600;19733.3860;19708.3370;19680.6380;19650.4320;19617.8490;19582.9930;19545.9550;19506.8460;19465.7820;19422.8700;19378.2150;19331.9130;19284.0570;19234.7330;19184.0300;19132.0400;19078.8570;19024.5770;18969.2960;18913.1060;18856.0960;18798.3480;18739.9420;18680.9580;18621.4720;18561.5620;18501.3060;18440.7810;18380.0650;18319.2380
238;2.2610;2.2470;2.2350;2.2240;2.2130;2.2020;2.1910;2.1800;2.1680;2.1560;2.1440;2.1310;2.1170;2.1040;2.0890;2.0740;2.0580;2.0410;2.0240;2.0080;1.9910;1.9750;1.9600;1.9460;1.9320;1.9170;1.9030;1.8890;1.8770;1.8660;1.8560;1.8500;1.8460;1.8450;1.8490;1.8560;1.8670;1.8810;1.9050;1.9410;1.9930;2.0620;2.1440;2.2390;2.3380;2.4390;2.5410;2.6420;2.7370;2.8180;2.8810;2.9220;2.9420;2.9500;2.9530;2.9580;2.9670;2.9790;2.9930;3.0060;3.0170;3.0270;3.0360;3.0450;3.0530;3.0600;3.0670;3.0720;3.0770;3.0800;3.0840;3.0880;3.0900;3.0920;3.0940;3.0940;3.0930;3.0920;3.0900;3.0880;3.0840;3.0800;3.0760;3.0710;3.0670;3.0620;3.0580;3.0530;3.0500;3.0460;3.0430;3.0400;3.0370;3.0340;3.0330;3.0300;3.0280;3.0260;3.0240;3.0210;3.0190;3.0170;3.0130;3.0100;3.0070;3.0030;2.9990;2.9950;2.9920;2.9870;2.9840;2.9810;2.9790;2.9770;2.9750;2.9730;2.9710;2.9690;2.9680;2.9670;2.9660;2.9660;2.9650;2.9660;2.9670;2.9680;2.9690;2.9720;2.9750;2.9760;2.9790;2.9820;2.9830;2.9850;2.9880;2.9900;2.9920;2.9950;2.9980;3.0000;3.0040;3.0080;3.0100;3.0140;3.0180;3.0220;3.0260;3.0300;3.0330;3.0380;3.0410
254;25.4790;26.2250;26.8670;27.4440;27.9940;28.5470;29.1360;29.7900;30.5340;31.3910;32.3770;33.5050;34.7750;36.1820;37.7110;39.3470;41.1000;42.9600;44.8700;46.7540;48.5610;50.2820;51.9450;53.5800;55.2330;56.9490;58.7400;60.6340;62.7110;65.0730;67.7990;70.8820;74.3160;78.1740;82.5480;87.4730;93.0190;99.0970;105.3920;111.4720;117.0380;121.9790;126.4050;130.5130;134.6050;138.9160;143.4490;148.1690;153.2270;158.7970;164.9830;171.8890;179.4240;187.2470;194.8820;201.9930;208.4510;214.3660;219.9310;225.4510;231.1510;237.0800;243.1720;249.4080;255.7380;262.1260;268.5770;275.1150;281.7360;288.4320;295.2010;302.0380;308.9380;315.8930;322.8910;329.9240;336.9860;344.0710;351.1710;358.2750;365.3740;372.4640;379.5430;386.6070;393.6570;400.6920;407.7110;414.7120;421.7010;428.6850;435.6700;442.6470;449.6120;456.5860;463.5870;470.6290;477.7190;484.8360;491.9240;498.9070;505.7300;512.3700;518.8390;525.1520;531.3450;537.4390;543.4380;549.3340;555.1280;560.8210;566.4160;571.9140;577.3190;582.6330;587.8590;592.9990;598.0540;603.0270;607.9200;612.7390;617.4840;622.1580;626.7610;631.2890;635.7410;640.1100;644.3990;648.6050;652.7260;656.7590;660.6990;664.5470;668.3010;671.9620;675.5280;678.9990;682.3760;685.6590;688.8500;691.9500;694.9640;697.8920;700.7350;703.4970;706.1800;708.7850;711.3160;713.7760;716.1700;718.5000;720.7740
328;406.5620;423.4770;439.1170;454.0320;468.6580;483.3100;498.1870;513.3710;528.8380;544.4840;560.1840;575.8630;591.5540;607.4230;623.6940;640.4470;657.8850;675.7250;692.9680;708.2760;720.7380;729.7960;735.8230;739.9700;743.9150;748.8090;755.1740;762.4810;769.5700;774.7480;776.8560;775.5890;771.5210;765.4340;758.4990;751.6360;745.0150;738.5890;732.8060;728.1470;724.9310;723.4480;723.6150;724.9090;726.5520;727.9790;728.9900;729.7430;730.4580;731.4960;733.1010;735.3270;738.0110;740.9250;743.7430;746.2350;748.3210;750.0680;751.5780;753.0130;754.4930;756.0400;757.6230;759.2620;760.9720;762.7660;764.6480;766.6220;768.6970;770.8820;773.1720;775.5630;778.0280;780.5200;782.9780;785.3500;787.6110;789.7380;791.6740;793.3600;794.7430;795.8020;796.5290;796.9160;796.9630;796.6720;796.0400;795.0770;793.8170;792.3040;790.5780;788.7000;786.6930;784.5170;782.1060;779.4430;776.4740;773.3030;770.2560;767.7710;766.1430;765.5080;765.7370;766.5290;767.4450;768.1550;768.5620;768.7330;768.6970;768.5330;768.2970;767.9740;767.5170;766.9220;766.1900;765.3160;764.3010;763.1490;761.8640;760.4570;758.9390;757.3120;755.5840;753.7610;751.8550;749.8770;747.8340;745.7290;743.5680;741.3530;739.0870;736.7770;734.4290;732.0470;729.6360;727.2020;724.7500;722.2870;719.8240;717.3690;714.9340;712.5260;710.1550;707.8260;705.5480;703.3300;701.1790;699.1070;697.1220;695.2380;693.4650
600;1473.2450;1511.9750;1551.1860;1591.1440;1632.0780;1674.1720;1717.5730;1762.3860;1808.6780;1856.4880;1905.8290;1956.7140;2009.1650;2063.2150;2118.8960;2176.1950;2235.2960;2296.1180;2358.0720;2420.3650;2482.5080;2544.3620;2606.3570;2669.2850;2734.2470;2802.1330;2873.0580;2947.0640;3024.8570;3107.2590;3194.7680;3287.6770;3385.6260;3487.6260;3592.2750;3698.4650;3805.8130;3914.3020;4023.6280;4133.5510;4243.8600;4354.3310;4464.7800;4575.1210;4685.3200;4795.3650;4905.1500;5014.6500;5124.0500;5233.6150;5343.5390;5453.9210;5564.7090;5675.7540;5786.8360;5897.8160;6008.5970;6119.2950;6230.2420;6341.8920;6454.5480;6568.2900;6682.9430;6798.2360;6913.7740;7029.2330;7144.4870;7259.4890;7374.0720;7488.0720;7601.3340;7713.7380;7825.1740;7935.5210;8044.6630;8152.5020;8258.9490;8363.9400;8467.4400;8569.4310;8669.8930;8768.7820;8866.0570;8961.7160;9055.7680;9148.2130;9239.0280;9328.1810;9415.6520;9501.4230;9585.4700;9667.8290;9748.4780;9827.2770;9904.0420;9978.6640;10051.0510;10121.3060;10189.7520;10256.8400;10322.8830;10387.9850;10452.0250;10514.8150;10576.0620;10635.5360;10693.1780;10749.0010;10802.9240;10854.8750;10904.7890;10952.6150;10998.3180;11041.8610;11083.2250;11122.3880;11159.3420;11194.0820;11226.6160;11256.9560;11285.1230;11311.1340;11335.0190;11356.8360;11376.6610;11394.5590;11410.5800;11424.7670;11437.1650;11447.8220;11456.7880;11464.1060;11469.8360;11474.0630;11476.8840;11478.3790;11478.6060;11477.5990;11475.3860;11471.9780;11467.3980;11461.6730;11454.8400;11446.9410;11438.0140;11428.0920;11417.1990;11405.3500;11392.5520;11378.8010;11364.0880
604;7632.4610;7821.2020;8020.3890;8228.6500;8445.1100;8669.4030;8901.6990;9142.6720;9393.4110;9655.2740;9929.4390;10216.4290;10515.6950;10825.4400;11143.1200;11466.9360;11796.1030;12131.2260;12473.5840;12825.1190;13187.1820;13559.7120;13941.9580;14333.6920;14734.5230;15143.8870;15561.8090;15987.5450;16418.7980;16852.6210;17286.8320;17720.0170;18152.3440;18585.1480;19020.6160;19460.1110;19903.8330;20350.4570;20797.9830;21243.7000;21685.5370;22122.0650;22553.2750;22980.1820;23404.5230;23827.1630;24248.6710;24667.3560;25079.1360;25478.5770;25861.8870;26228.2740;26579.2520;26916.3420;27242.0330;27558.7690;27866.3870;28166.0780;28463.3380;28765.1620;29076.5120;29399.8170;29733.8290;30075.1850;30418.5910;30760.0640;31098.4180;31434.5030;31768.7150;32102.0290;32434.9020;32767.0740;33097.2730;33423.7420;33744.2520;34057.0630;34361.2840;34656.7810;34943.5010;35221.7100;35491.5350;35752.6910;36004.7080;36247.3430;36480.3600;36703.5550;36916.7740;37119.9100;37312.8880;37495.6700;37668.2250;37830.7880;37983.3900;38125.6080;38256.8640;38376.9280;38485.5430;38583.3770;38672.2770;38754.7000;38832.4360;38906.2520;38975.7650;39040.1790;39098.1570;39148.7200;39191.7690;39227.6670;39256.4190;39278.1060;39292.8120;39300.5240;39301.2590;39295.1830;39282.5200;39263.4620;39238.1550;39206.6800;39169.0960;39125.4360;39075.7800;39020.2520;38959.0610;38892.4720;38820.8030;38744.3350;38663.3000;38577.8710;38488.2190;38394.4930;38296.8690;38195.5570;38090.8110;37982.9110;37872.1580;37758.8410;37643.1940;37525.4430;37405.8590;37284.7180;37162.2790;37038.7730;36914.4070;36789.3720;36663.8490;36538.0190;36412.0630;36286.1650;36160.5130;36035.2950;35910.7040
740;214.9990;222.6490;229.5980;236.2730;243.0010;250.0040;257.3990;265.2020;273.3350;281.6540;290.0000;298.2720;306.4740;314.7470;323.2980;332.1970;341.6430;351.3790;360.4860;367.7330;372.2970;373.7950;372.6480;369.8340;366.7670;364.4970;363.3860;363.2270;363.8180;364.7510;365.7490;366.7700;368.0270;369.7820;372.3980;376.1020;381.0120;386.9740;393.6050;400.3750;406.8900;413.0110;418.8280;424.4550;430.1020;435.9200;441.8960;447.9570;454.1240;460.4190;466.8460;473.4310;480.1320;486.8000;493.2360;499.2940;504.9130;510.1360;515.0660;519.8610;524.6360;529.4190;534.1750;538.8820;543.4970;547.9890;552.3550;556.6100;560.7580;564.8060;568.7580;572.6100;576.3570;579.9910;583.5080;586.9010;590.1650;593.2940;596.2680;599.0690;601.6790;604.0910;606.3030;608.3110;610.1130;611.7050;613.0880;614.2610;615.2320;616.0120;616.6080;617.0390;617.3140;617.4160;617.3200;617.0230;616.5070;615.8090;615.0370;614.3350;613.8010;613.4830;613.3470;613.3090;613.2470;613.0700;612.7530;612.3220;611.7910;611.1870;610.5320;609.8240;609.0520;608.2180;607.3220;606.3650;605.3490;604.2760;603.1460;601.9580;600.7140;599.4150;598.0640;596.6640;595.2190;593.7310;592.2050;590.6410;589.0440;587.4170;585.7620;584.0830;582.3830;580.6650;578.9340;577.1910;575.4410;573.6860;571.9280;570.1700;568.4140;566.6620;564.9160;563.1770;561.4490;559.7330;558.0300;556.3410;554.6680;553.0120;551.3730
858;2238.5060;2261.1410;2285.9060;2312.7370;2341.4960;2371.9780;2403.8970;2436.8990;2470.5690;2504.4490;2538.0950;2571.1340;2603.3170;2634.5380;2664.7750;2693.9060;2722.2320;2749.4410;2774.1090;2794.3740;2809.1170;2817.5770;2820.7340;2821.3670;2823.3260;2829.3910;2840.6010;2856.2060;2874.9980;2894.9830;2914.6830;2933.9040;2953.1180;2972.2840;2991.4780;3010.7660;3029.9480;3048.9550;3068.1660;3088.1100;3109.1220;3131.1400;3153.8570;3177.0350;3200.3420;3223.4010;3246.4840;3269.3010;3290.2610;3307.2900;3319.0660;3324.8100;3325.3790;3323.1240;3321.3670;3322.5290;3327.4510;3335.5280;3345.9670;3357.3910;3368.7860;3380.0080;3391.4280;3403.1170;3415.2520;3427.9240;3441.1060;3454.6200;3468.2480;3481.7090;3494.7870;3507.3760;3519.4740;3531.1040;3542.3380;3553.2190;3563.7260;3573.8070;3583.4400;3592.6100;3601.2970;3609.4910;3617.1810;3624.3500;3630.9790;3637.0540;3642.5680;3647.5210;3651.9120;3655.7490;3659.0350;3661.7950;3664.0380;3665.7380;3666.8640;3667.4060;3667.3510;3666.7560;3665.7580;3664.5450;3663.2530;3661.9400;3660.5820;3659.1300;3657.4950;3655.6120;3653.4770;3651.1130;3648.5110;3645.6670;3642.5780;3639.2370;3635.6460;3631.8070;3627.7310;3623.4260;3618.8960;3614.1460;3609.1780;3603.9910;3598.5930;3592.9870;3587.1850;3581.2060;3575.0730;3568.8060;3562.4180;3555.9170;3549.3030;3542.5790;3535.7480;3528.8200;3521.8070;3514.7200;3507.5650;3500.3520;3493.0920;3485.8000;3478.4970;3471.2080;3463.9520;3456.7470;3449.6070;3442.5420;3435.5610;3428.6780;3421.9050;3415.2590;3408.7570;3402.4220;3396.2760
862;5093.7080;5290.1820;5504.7830;5733.4490;5972.9560;6220.9290;6475.8730;6737.1370;7004.8120;7279.5620;7562.1080;7852.6800;8150.5420;8453.7810;8759.8900;9067.4850;9375.6460;9686.0710;10003.2380;10333.2680;10680.6780;11045.9590;11428.0220;11827.6810;12245.4780;12681.0170;13135.8490;13607.9580;14088.9610;14567.6800;15036.2730;15490.5550;15932.9730;16370.4630;16813.4810;17269.3240;17740.1080;18222.5050;18711.8300;19201.0960;19685.1770;20162.7450;20635.2330;21103.5920;21569.6800;22034.9090;22499.2480;22962.2210;23424.3380;23886.2130;24348.3040;24810.6910;25273.3360;25736.3930;26199.9940;26664.1220;27128.7210;27593.4270;28057.4850;28519.9130;28979.8570;29436.8910;29890.6940;30340.6370;30786.0620;31226.3940;31661.1820;32090.1140;32512.9420;32929.5010;33339.6110;33742.9920;34139.3700;34528.5950;34910.5580;35285.1270;35652.1340;36011.3710;36362.6240;36705.6650;37040.2920;37366.3550;37683.7300;37992.2770;38291.8670;38582.3840;38863.7360;39135.8440;39398.6450;39652.0870;39896.1330;40130.7140;40355.8040;40571.4750;40777.8410;40974.9720;41162.9430;41341.7050;41511.0670;41670.7670;41820.6420;41960.6620;42090.9790;42211.8660;42323.6920;42426.7590;42521.2280;42607.1520;42684.6050;42753.6290;42814.2990;42866.7340;42911.1080;42947.6120;42976.4570;42997.8420;43011.9480;43018.9110;43018.8340;43011.7930;42997.9020;42977.3270;42950.2840;42916.9980;42877.7150;42832.6770;42782.1010;42726.2060;42665.2570;42599.5290;42529.2920;42454.7650;42376.1760;42293.8080;42207.9640;42118.9090;42026.8700;41932.0190;41834.5070;41734.4550;41631.9910;41527.2620;41420.4300;41311.6620;41201.1180;41088.9430;40975.2600;40860.1710;40743.7520;40626.0620;40507.1310
905;171614.8680;174223.2760;177116.0080;180238.0610;183536.4160;186960.0250;190459.6340;193987.9620;197500.2470;200955.1580;204317.5050;207561.1560;210671.5670;213646.8790;216494.8250;219223.6620;221830.6590;224317.3190;226704.0040;229018.2890;231284.3730;233509.2290;235701.1380;237887.1860;240099.1530;242360.3770;244687.8530;247080.9050;249522.8850;251986.5570;254453.5520;256917.9690;259391.2410;261892.6180;264449.1810;267079.4320;269797.0300;272594.6670;275445.0630;278308.9810;281161.5770;283981.2180;286784.6030;289630.5660;292601.0500;295749.1320;299099.5120;302617.6110;306224.4790;309808.7150;313288.9750;316637.7700;319875.2640;323026.0780;326133.8350;329231.1660;332320.1680;335389.8060;338445.0640;341490.3400;344528.8240;347563.3550;350594.5390;353620.0540;356635.7940;359638.1920;362626.4150;365599.7900;368554.8330;371487.3450;374393.7590;377272.2710;380121.5960;382939.3950;385723.3360;388471.5970;391182.9830;393857.0170;396493.6670;399093.3830;401656.6810;404183.5470;406674.2980;409130.3320;411553.4980;413945.4090;416307.4110;418640.2500;420944.3000;423219.6730;425466.9740;427685.9630;429878.3640;432049.0190;434204.1520;436348.0060;438483.4040;440608.8050;442718.7280;444805.1410;446862.4880;448889.5440;450889.0160;452864.1420;454819.7750;456759.8780;458685.2710;460596.1710;462495.2910;464385.7070;466269.6700;468148.0740;470020.7230;471887.2390;473746.6880;475597.9880;477440.8240;479274.2620;481095.6890;482901.7920;484689.7720;486458.2840;488206.4410;489932.4520;491634.5030;493311.1170;494961.2450;496584.2980;498179.9370;499748.1130;501288.8380;502801.6400;504286.3900;505743.9050;507175.3830;508581.6880;509962.6950;511318.0570;512648.1000;513953.1900;515233.3510;516488.1210;517716.6040;518917.5850;520089.6430;521231.2790;522340.9470;523417.0860;524458.1200;525462.4530;526428.4760
60;37.2600;37.7930;38.4240;39.1220;39.8650;40.6370;41.4260;42.2280;43.0410;43.8680;44.7130;45.5730;46.4360;47.2860;48.0920;48.8390;49.5160;50.1280;50.6900;51.2300;51.7650;52.3010;52.8310;53.3470;53.8320;54.2780;54.6820;55.0510;55.3960;55.7300;56.0640;56.4000;56.7390;57.0840;57.4410;57.8120;58.2010;58.6060;59.0160;59.4160;59.7950;60.1500;60.4830;60.7990;61.1040;61.4050;61.7010;61.9900;62.2750;62.5550;62.8340;63.1120;63.3880;63.6550;63.9050;64.1300;64.3280;64.5020;64.6570;64.8020;64.9410;65.0770;65.2080;65.3350;65.4570;65.5760;65.6910;65.8010;65.9080;66.0100;66.1060;66.1960;66.2790;66.3550;66.4200;66.4760;66.5210;66.5550;66.5760;66.5860;66.5820;66.5650;66.5370;66.4950;66.4410;66.3750;66.2970;66.2080;66.1100;66.0030;65.8890;65.7690;65.6440;65.5160;65.3860;65.2570;65.1300;65.0040;64.8840;64.7690;64.6620;64.5630;64.4720;64.3900;64.3180;64.2550;64.2020;64.1590;64.1250;64.0990;64.0810;64.0700;64.0660;64.0670;64.0740;64.0850;64.0990;64.1160;64.1350;64.1560;64.1770;64.1980;64.2200;64.2420;64.2640;64.2870;64.3100;64.3350;64.3590;64.3850;64.4130;64.4420;64.4740;64.5070;64.5430;64.5810;64.6220;64.6650;64.7120;64.7600;64.8110;64.8640;64.9200;64.9770;65.0370;65.0990;65.1620;65.2260;65.2910;65.3560;65.4220
124;13736.9970;14132.5580;14518.7720;14909.6140;15314.0400;15735.9880;16174.0930;16621.9740;17069.0680;17502.0430;17909.0090;18284.0090;18630.9570;18965.3200;19309.3430;19678.0050;20078.1350;20501.8670;20931.7160;21342.6000;21716.8550;22048.4310;22344.1040;22614.6730;22876.6570;23142.2720;23416.0900;23695.1980;23975.6390;24250.6410;24516.2770;24769.8490;25016.0470;25266.9500;25538.8600;25842.5880;26183.1060;26554.5400;26943.3980;27330.2980;27700.8540;28051.7250;28386.1620;28704.5190;29009.0320;29302.0920;29582.2220;29850.2420;30113.9720;30383.8230;30667.3650;30967.2360;31281.7270;31608.5620;31943.6050;32283.4130;32627.9780;32977.3340;33327.9540;33675.4480;34016.5930;34349.5610;34674.7080;34993.7470;35309.5550;35624.1580;35937.7350;36249.2120;36557.8940;36862.7230;37162.8450;37457.9850;37748.1030;38032.8370;38311.8290;38584.7530;38851.5170;39111.9190;39365.4290;39611.4230;39849.5230;40079.6290;40302.0620;40517.4260;40726.5810;40930.2820;41128.8650;41322.6190;41512.2220;41698.4380;41881.9230;42062.8710;42241.5430;42418.7020;42595.2260;42771.6510;42948.3990;43125.1230;43300.6150;43473.1680;43641.5050;43805.2630;43964.6800;44119.8330;44270.9890;44418.3810;44561.9440;44701.6460;44837.8340;44970.9710;45101.4160;45229.3150;45354.6820;45477.5840;45598.0460;45716.0960;45831.8140;45945.2550;46056.3780;46165.1050;46271.3850;46375.2150;46476.6390;46575.7100;46672.5010;46767.0630;46859.3970;46949.4870;47037.3440;47122.9760;47206.3750;47287.5270;47366.3910;47442.8890;47516.9230;47588.4080;47657.2250;47723.3140;47786.6980;47847.4340;47905.5100;47960.8080;48013.1160;48062.1630;48107.6420;48149.2520;48186.6990;48219.7080;48248.0260;48271.4120;48289.6490
304;22.9980;23.4490;23.9820;24.6350;25.4330;26.3830;27.4770;28.6890;29.9850;31.3200;32.6490;33.9480;35.2160;36.4870;37.8100;39.2150;40.7150;42.2730;43.8090;45.2210;46.4310;47.4200;48.2090;48.8140;49.2630;49.5860;49.7750;49.8440;49.8730;49.9690;50.2080;50.6190;51.1800;51.8420;52.5270;53.1730;53.7770;54.3480;54.8540;55.2630;55.5520;55.7050;55.7350;55.6880;55.6310;55.6170;55.6570;55.7420;55.8670;56.0220;56.1960;56.3950;56.6180;56.8440;57.0410;57.1900;57.2800;57.3160;57.3170;57.3040;57.2960;57.2960;57.3000;57.3000;57.2940;57.2720;57.2360;57.1870;57.1230;57.0400;56.9340;56.8080;56.6640;56.4950;56.2960;56.0660;55.7990;55.5020;55.1950;54.9050;54.6520;54.4440;54.2730;54.1250;53.9730;53.8010;53.6030;53.3840;53.1480;52.9020;52.6510;52.3970;52.1410;51.8760;51.5960;51.3000;50.9830;50.6490;50.3200;50.0220;49.7720;49.5780;49.4320;49.3180;49.2090;49.0850;48.9430;48.7840;48.6150;48.4380;48.2620;48.0840;47.9030;47.7170;47.5280;47.3350;47.1390;46.9400;46.7380;46.5320;46.3240;46.1120;45.8990;45.6840;45.4660;45.2480;45.0300;44.8110;44.5940;44.3790;44.1700;43.9650;43.7650;43.5720;43.3860;43.2060;43.0340;42.8710;42.7160;42.5700;42.4320;42.3020;42.1810;42.0670;41.9620;41.8640;41.7730;41.6890;41.6120;41.5390;41.4710
666;4.5730;4.6050;4.6340;4.6630;4.6930;4.7260;4.7630;4.8030;4.8430;4.8830;4.9190;4.9510;4.9810;5.0110;5.0490;5.0950;5.1520;5.2180;5.2910;5.3720;5.4570;5.5480;5.6440;5.7360;5.8170;5.8830;5.9290;5.9570;5.9730;5.9850;5.9990;6.0150;6.0330;6.0540;6.0790;6.1070;6.1410;6.1790;6.2180;6.2530;6.2790;6.2960;6.3040;6.3050;6.3030;6.3010;6.3000;6.2970;6.2930;6.2850;6.2700;6.2490;6.2230;6.1940;6.1640;6.1370;6.1120;6.0900;6.0720;6.0570;6.0460;6.0410;6.0390;6.0420;6.0440;6.0460;6.0460;6.0460;6.0450;6.0420;6.0410;6.0400;6.0380;6.0360;6.0350;6.0340;6.0340;6.0340;6.0330;6.0350;6.0350;6.0360;6.0380;6.0390;6.0390;6.0400;6.0400;6.0390;6.0380;6.0360;6.0360;6.0360;6.0360;6.0360;6.0350;6.0340;6.0320;6.0290;6.0270;6.0240;6.0230;6.0220;6.0220;6.0220;6.0220;6.0210;6.0190;6.0170;6.0140;6.0140;6.0130;6.0140;6.0160;6.0200;6.0230;6.0250;6.0260;6.0270;6.0270;6.0260;6.0270;6.0280;6.0280;6.0290;6.0300;6.0300;6.0310;6.0310;6.0320;6.0320;6.0330;6.0340;6.0360;6.0380;6.0410;6.0430;6.0450;6.0480;6.0510;6.0540;6.0570;6.0610;6.0640;6.0680;6.0720;6.0760;6.0800;6.0860;6.0900;6.0960;6.1020
840;157813.0400;160024.8710;162530.1960;165260.0270;168152.3850;171152.2910;174211.8750;177290.2680;180353.3100;183373.0440;186326.2150;189192.6750;191953.9770;194592.7750;197094.5310;199452.5080;201657.1410;203717.8330;205672.4980;207573.8660;209463.8650;211355.5290;213250.3500;215164.6160;217113.5840;219108.3580;221161.3770;223274.8550;225436.0040;227624.2320;229825.0040;232035.0860;234261.2420;236510.6880;238794.2740;241119.7520;243495.8050;245920.9940;248381.5770;250857.7510;253339.0970;255807.3420;258275.9190;260803.2550;263468.9800;266323.7170;269393.6320;272643.3400;275986.0720;279300.0300;282496.3100;285544.7780;288467.3080;291290.8230;294063.1200;296820.2960;299564.4700;302284.5640;304989.0640;307686.7290;310383.9480;313085.3800;315791.2840;318497.6300;321197.4440;323885.1400;326559.7070;329221.5440;331867.8630;334495.5300;337101.8330;339685.2420;342244.5120;344777.6720;347282.7560;349758.2680;352203.1120;354617.0070;357000.4340;359354.4340;361679.8890;363976.8730;366245.3880;368486.2470;370700.4640;372888.9110;375052.6060;377192.0000;379306.7820;381396.2940;383460.4750;385498.8900;387513.0000;389506.8890;391485.9090;393453.7640;395412.8600;397362.0000;399296.8820;401211.1580;403100.5260;404964.1180;406804.4100;408624.5790;410429.2370;412222.1360;414004.1630;415775.5650;417538.7030;419296.1850;421049.8980;422800.5910;424548.0560;426291.8510;428031.0170;429764.4470;431491.7460;433211.9240;434922.4110;436619.9730;438301.8590;439966.7310;441613.6550;443240.7870;444846.2420;446428.4890;447986.4770;449519.6340;451027.6080;452510.3410;453967.8470;455399.6720;456805.7240;458186.8990;459544.4900;460879.4500;462191.7690;463481.1590;464747.9230;465992.3720;467214.5410;468414.0860;469590.3230;470742.3100;471868.9300;472968.9880;474041.2330;475084.3770;476097.1010;477078.0500;478025.8320
909;12675.4240;12977.3820;13271.9610;13565.2560;13861.8150;14164.6300;14475.0700;14792.9520;15116.7570;15444.0450;15772.5450;16101.3950;16432.1990;16769.4800;17119.3850;17485.9180;17869.6220;18267.7070;18676.4790;19090.6700;19505.5250;19922.2910;20339.6920;20747.6370;21133.2530;21488.5060;21807.9880;22097.2740;22372.9380;22658.2700;22970.1300;23314.2010;23685.8510;24078.9590;24483.1580;24890.5810;25300.2740;25714.2620;26130.9470;26548.8800;26966.9420;27384.8020;27802.1750;28218.2680;28632.2930;29044.2050;29454.3760;29864.5230;30277.7980;30698.2940;31129.6930;31570.8120;32022.7570;32493.9120;32994.9810;33532.3260;34110.4490;34723.7570;35355.9690;35984.4880;36592.8730;37174.8050;37734.1960;38277.3750;38815.0740;39355.0860;39898.2760;40441.3740;40983.2830;41521.9650;42055.8650;42584.8560;43109.3530;43628.9040;44143.0050;44651.2380;45153.3580;45649.1830;46138.4240;46620.8120;47096.1450;47564.2750;48025.1960;48479.0890;48926.2220;49366.8460;49800.9510;50228.5410;50649.8650;51065.2310;51474.8500;51878.9240;52277.3820;52669.8700;53055.8310;53434.9390;53806.9820;54172.1930;54531.1670;54884.7370;55233.4730;55577.6290;55916.9530;56250.8930;56578.6430;56899.6280;57213.7360;57521.1730;57822.1010;58116.7900;58405.4840;58688.2130;58965.0320;59236.2600;59502.2700;59763.3630;60019.6870;60271.2600;60518.0910;60760.1600;60997.4210;61229.8930;61457.6110;61680.5760;61898.8140;62112.2920;62321.0470;62525.0240;62723.9740;62917.6010;63105.6870;63288.1620;63465.1080;63636.6450;63802.9520;63964.2110;64120.4340;64271.6380;64418.0110;64559.7370;64696.9840;64829.8120;64958.2140;65082.1270;65201.4750;65316.1930;65426.2220;65531.5240;65632.0950;65727.9330;65819.0820
